timestamp,bandwidth_mbps,latency_ms,packet_loss_percent,current_quality
2025-05-06T19:31:43.534453,9.78,53.07,0.88,high
2025-05-06T19:31:43.673738,10.12,50.08,2.61,medium
2025-05-06T19:31:45.540560,9.64,53.23,1.04,high
2025-05-06T19:31:45.679441,10.16,52.82,2.58,medium
2025-05-06T19:31:47.541824,9.53,53.98,1.12,high
2025-05-06T19:31:47.684027,10.43,52.95,1.04,high
2025-05-06T19:31:49.543113,10.15,53.36,0.88,high
2025-05-06T19:31:49.687578,10.24,55.17,1.02,high
2025-05-06T19:31:51.547901,10.0,53.69,1.77,high
2025-05-06T19:31:51.690720,10.21,56.71,1.18,high
2025-05-06T19:31:53.552729,10.41,52.31,3.04,medium
2025-05-06T19:31:53.692192,9.97,50.41,1.11,high
2025-05-06T19:31:55.558299,10.38,52.78,2.97,medium
2025-05-06T19:31:55.694893,10.35,51.52,1.32,high
2025-05-06T19:31:57.563044,10.41,50.05,2.93,medium
2025-05-06T19:31:57.696746,10.26,52.6,1.25,high
2025-05-06T19:31:59.568970,9.12,55.06,2.98,medium
2025-05-06T19:31:59.698584,10.23,51.98,3.82,medium
2025-05-06T19:32:01.571307,9.02,51.56,2.01,medium
2025-05-06T19:32:01.706631,9.87,49.93,4.95,medium
2025-05-06T19:32:03.578286,9.06,52.91,0.89,high
2025-05-06T19:32:03.710807,9.57,54.08,5.1,medium
2025-05-06T19:32:05.581217,9.2,53.06,0.84,high
2025-05-06T19:32:05.713875,9.18,53.14,4.91,medium
2025-05-06T19:32:07.586665,8.81,56.51,0.92,high
2025-05-06T19:32:07.716745,9.07,50.5,5.95,low
2025-05-06T19:32:09.588674,10.21,50.91,0.95,high
2025-05-06T19:32:09.722366,9.18,55.08,4.12,low
2025-05-06T19:32:11.591052,10.38,49.97,1.0,high
2025-05-06T19:32:11.725445,8.88,57.72,2.7,low
2025-05-06T19:32:13.592979,10.22,50.62,0.99,high
2025-05-06T19:32:13.728545,9.39,57.59,2.55,medium
2025-05-06T19:32:15.597962,10.16,51.28,1.0,high
2025-05-06T19:32:15.737753,9.3,58.21,2.63,medium
2025-05-06T19:32:17.600310,9.8,53.62,1.07,high
2025-05-06T19:32:17.740193,9.52,58.79,1.61,medium
2025-05-06T19:32:19.601262,9.66,56.95,1.3,high
2025-05-06T19:32:19.742201,9.46,56.54,0.84,high
2025-05-06T19:32:21.602655,9.57,59.23,1.24,high
2025-05-06T19:32:21.745165,10.29,52.31,0.96,high
2025-05-06T19:32:23.612239,9.24,55.95,1.56,high
2025-05-06T19:32:23.751001,10.27,49.67,1.08,high
2025-05-06T19:32:25.618451,9.42,52.84,1.62,high
2025-05-06T19:32:25.754897,10.55,47.07,1.1,high
2025-05-06T19:32:27.619902,9.94,50.83,1.43,high
2025-05-06T19:32:27.759430,9.83,51.18,1.16,high
2025-05-06T19:32:29.625594,9.61,52.24,1.26,high
2025-05-06T19:32:29.766147,9.53,46.81,1.07,high
2025-05-06T19:32:31.628322,9.66,53.74,1.16,high
2025-05-06T19:32:31.767696,9.02,51.46,1.0,high
2025-05-06T19:32:33.631813,10.06,57.29,0.86,high
2025-05-06T19:32:33.769598,8.76,56.68,0.93,high
2025-05-06T19:32:35.635798,9.54,60.63,1.85,high
2025-05-06T19:32:35.771602,8.51,56.56,0.92,high
2025-05-06T19:32:37.637644,9.28,60.59,1.87,high
2025-05-06T19:32:37.773819,9.41,57.31,0.84,high
2025-05-06T19:32:39.639375,9.59,57.49,1.74,high
2025-05-06T19:32:39.777039,9.52,59.13,0.89,high
2025-05-06T19:32:41.642299,9.52,57.92,1.95,high
2025-05-06T19:32:41.779431,9.77,61.05,0.9,high
2025-05-06T19:32:41.917395,9.91,58.03,1.23,high
2025-05-06T19:32:43.650504,9.29,59.06,2.77,medium
2025-05-06T19:32:43.784925,9.92,55.42,0.91,high
2025-05-06T19:32:45.655102,9.31,61.51,1.63,medium
2025-05-06T19:32:45.787386,9.23,59.65,1.98,high
2025-05-06T19:32:47.657440,9.83,64.9,2.6,medium
2025-05-06T19:32:47.793379,9.15,61.17,1.96,high
2025-05-06T19:32:49.659428,9.67,65.21,2.67,medium
2025-05-06T19:32:49.797748,8.85,58.39,1.87,high
2025-05-06T19:32:51.661686,9.27,62.06,2.57,medium
2025-05-06T19:32:51.799277,8.89,55.46,1.94,high
2025-05-06T19:32:53.664661,9.42,59.39,1.57,high
2025-05-06T19:32:53.801722,9.12,59.31,1.94,high
2025-05-06T19:32:55.669138,10.01,59.59,1.62,high
2025-05-06T19:32:55.805664,9.98,56.17,0.93,high
2025-05-06T19:32:57.670607,9.98,55.43,0.66,high
2025-05-06T19:32:57.807296,9.57,51.06,0.92,high
2025-05-06T19:32:59.672186,9.68,53.79,0.64,high
2025-05-06T19:32:59.809450,9.83,52.63,1.01,high
2025-05-06T19:33:01.677890,10.31,54.18,0.57,high
2025-05-06T19:33:01.814507,9.76,51.49,0.98,high
2025-05-06T19:33:03.679822,10.24,55.42,0.58,high
2025-05-06T19:33:03.816480,9.62,46.81,0.92,high
2025-05-06T19:33:05.681647,10.03,47.83,0.67,high
2025-05-06T19:33:05.819957,9.45,47.91,1.58,high
2025-05-06T19:33:07.683149,10.04,47.72,0.85,high
2025-05-06T19:33:07.821442,9.72,49.95,1.64,high
2025-05-06T19:33:09.687961,10.28,49.53,0.83,high
2025-05-06T19:33:09.825357,9.92,53.5,1.72,high
2025-05-06T19:33:11.692989,10.46,50.09,2.0,high
2025-05-06T19:33:11.827657,9.76,55.37,1.59,high
2025-05-06T19:33:13.694692,10.83,52.0,2.12,medium
2025-05-06T19:33:13.830324,9.78,58.34,1.63,high
2025-05-06T19:33:15.697219,10.03,56.22,2.11,medium
2025-05-06T19:33:15.832699,9.77,59.41,1.05,high
2025-05-06T19:33:17.699070,9.99,56.05,2.03,medium
2025-05-06T19:33:17.835474,9.96,59.87,1.03,high
2025-05-06T19:33:19.700650,9.4,56.52,2.14,medium
2025-05-06T19:33:19.836868,9.89,59.29,1.03,high
2025-05-06T19:33:21.702097,8.84,59.13,1.16,high
2025-05-06T19:33:21.838759,10.2,53.39,1.29,high
2025-05-06T19:33:23.706600,8.94,55.48,1.28,high
2025-05-06T19:33:23.841082,9.74,53.33,1.31,high
2025-05-06T19:33:25.708603,9.32,57.47,1.19,high
2025-05-06T19:33:25.843381,9.71,52.96,1.15,high
2025-05-06T19:33:27.710259,9.0,55.9,1.23,high
2025-05-06T19:33:27.845146,9.58,50.91,1.1,high
2025-05-06T19:33:29.711975,9.6,53.91,1.34,high
2025-05-06T19:33:29.850779,9.63,53.04,2.3,medium
2025-05-06T19:33:31.717861,9.75,55.76,1.27,high
2025-05-06T19:33:31.858589,9.11,52.47,2.18,medium
2025-05-06T19:33:33.724422,9.53,61.61,1.23,high
2025-05-06T19:33:33.862724,9.5,50.99,2.01,medium
2025-05-06T19:33:35.726829,9.74,61.12,1.29,high
2025-05-06T19:33:35.866120,8.36,47.86,2.04,medium
2025-05-06T19:33:37.733526,9.98,62.68,2.38,medium
2025-05-06T19:33:37.868812,7.79,49.75,2.11,medium
2025-05-06T19:33:39.736262,9.78,64.57,2.28,medium
2025-05-06T19:33:39.871181,7.69,47.51,0.85,high
2025-05-06T19:33:41.738066,9.79,62.25,2.23,medium
2025-05-06T19:33:41.874488,7.72,50.63,0.88,high
2025-05-06T19:33:41.919984,9.73,55.8,1.9,high
2025-05-06T19:33:43.740198,9.72,61.03,2.14,medium
2025-05-06T19:33:43.876463,7.92,50.78,0.96,high
2025-05-06T19:33:45.742189,9.86,58.5,2.31,medium
2025-05-06T19:33:45.878425,9.12,53.68,1.07,high
2025-05-06T19:33:47.744765,9.42,56.64,1.15,high
2025-05-06T19:33:47.879863,8.96,57.3,0.95,high
2025-05-06T19:33:49.747611,9.51,58.47,1.17,high
2025-05-06T19:33:49.881594,9.32,57.09,1.05,high
2025-05-06T19:33:51.749547,9.61,54.99,1.04,high
2025-05-06T19:33:51.884982,9.55,60.41,1.07,high
2025-05-06T19:33:53.751154,8.72,51.93,1.11,high
2025-05-06T19:33:53.886963,9.49,61.68,1.16,high
2025-05-06T19:33:55.752449,8.27,53.51,0.78,high
2025-05-06T19:33:55.888649,9.39,60.42,1.15,high
2025-05-06T19:33:57.755869,8.45,55.29,0.73,high
2025-05-06T19:33:57.891516,9.96,56.67,1.14,high
2025-05-06T19:33:59.758941,8.46,56.0,0.79,high
2025-05-06T19:33:59.895348,9.88,54.2,0.96,high
2025-05-06T19:34:01.764379,8.47,56.63,0.85,high
2025-05-06T19:34:01.898646,9.96,55.22,0.78,high
2025-05-06T19:34:03.771092,8.9,56.16,0.75,high
2025-05-06T19:34:03.900486,9.77,58.91,0.69,high
2025-05-06T19:34:05.773575,9.3,56.05,1.07,high
2025-05-06T19:34:05.903015,10.13,61.09,1.25,high
2025-05-06T19:34:07.785873,9.65,57.73,1.07,high
2025-05-06T19:34:07.904796,10.11,59.72,1.34,high
2025-05-06T19:34:09.787726,9.75,53.64,0.9,high
2025-05-06T19:34:09.907222,10.16,61.76,1.51,high
2025-05-06T19:34:11.789387,9.73,52.62,0.96,high
2025-05-06T19:34:11.909458,10.07,57.12,1.75,high
2025-05-06T19:34:13.790949,9.98,54.28,1.18,high
2025-05-06T19:34:13.911415,10.46,53.09,1.73,high
2025-05-06T19:34:15.793377,10.01,55.95,1.19,high
2025-05-06T19:34:15.914869,10.31,51.17,1.11,high
2025-05-06T19:34:17.797151,9.78,55.47,1.19,high
2025-05-06T19:34:17.917981,10.39,48.59,1.14,high
2025-05-06T19:34:19.799079,9.42,58.19,2.29,medium
2025-05-06T19:34:19.922205,10.46,50.19,2.14,medium
2025-05-06T19:34:21.800951,9.53,62.39,2.28,medium
2025-05-06T19:34:21.928337,10.91,55.23,2.09,medium
2025-05-06T19:34:23.805686,9.47,61.5,2.14,medium
2025-05-06T19:34:23.931390,10.81,55.93,2.18,medium
2025-05-06T19:34:25.811570,9.68,62.12,2.08,medium
2025-05-06T19:34:25.934335,10.29,52.79,2.52,medium
2025-05-06T19:34:27.814098,9.3,60.2,2.18,medium
2025-05-06T19:34:27.941364,9.12,58.97,2.48,medium
2025-05-06T19:34:29.822125,9.75,60.27,1.1,high
2025-05-06T19:34:29.946250,9.0,57.47,1.41,high
2025-05-06T19:34:31.825766,9.46,57.43,0.97,high
2025-05-06T19:34:31.952171,8.55,53.1,1.37,high
2025-05-06T19:34:33.827685,9.87,58.05,1.09,high
2025-05-06T19:34:33.955859,8.5,54.57,2.31,high
2025-05-06T19:34:35.829688,9.41,55.65,0.96,high
2025-05-06T19:34:35.958377,8.65,56.48,1.99,high
2025-05-06T19:34:37.838126,9.59,58.78,0.98,high
2025-05-06T19:34:37.960304,9.9,54.02,1.83,high
2025-05-06T19:34:39.845160,9.73,58.18,0.98,high
2025-05-06T19:34:39.962811,9.89,51.93,1.96,high
2025-05-06T19:34:41.852399,9.51,60.47,1.13,high
2025-05-06T19:34:41.963358,8.82,49.68,2.06,medium
2025-05-06T19:34:41.965877,9.94,53.63,1.94,high
2025-05-06T19:34:43.857275,9.08,59.83,1.15,high
2025-05-06T19:34:43.968301,9.73,54.08,0.94,high
2025-05-06T19:34:45.862696,9.41,56.74,2.48,medium
2025-05-06T19:34:45.975613,9.93,56.35,0.84,high
2025-05-06T19:34:47.874428,9.73,53.76,2.3,medium
2025-05-06T19:34:47.982366,9.52,56.28,1.9,high
2025-05-06T19:34:49.878423,9.48,50.71,2.46,medium
2025-05-06T19:34:49.987563,8.83,55.12,2.49,medium
2025-05-06T19:34:51.880181,9.88,48.2,2.42,medium
2025-05-06T19:34:52.314920,8.89,52.27,2.55,medium
2025-05-06T19:34:53.884445,10.32,49.75,3.79,medium
2025-05-06T19:34:54.317589,8.91,52.7,2.59,medium
2025-05-06T19:34:55.886391,10.14,55.07,2.34,medium
2025-05-06T19:34:56.319443,9.29,48.0,2.81,medium
2025-05-06T19:34:57.889328,10.07,57.16,3.34,medium
2025-05-06T19:34:58.322348,8.85,48.18,1.87,high
2025-05-06T19:34:59.890817,9.62,58.89,3.27,medium
2025-05-06T19:35:00.325441,9.61,52.1,1.13,high
2025-05-06T19:35:01.891946,9.44,56.2,3.26,medium
2025-05-06T19:35:02.327027,9.43,55.44,1.09,high
2025-05-06T19:35:03.899236,8.54,52.91,1.77,high
2025-05-06T19:35:04.329582,9.29,57.23,1.15,high
2025-05-06T19:35:05.907388,8.58,51.33,2.63,high
2025-05-06T19:35:06.332996,9.07,60.29,0.88,high
2025-05-06T19:35:07.909161,8.01,49.68,1.66,high
2025-05-06T19:35:08.338300,9.69,60.16,2.64,medium
2025-05-06T19:35:09.911272,8.57,54.61,1.68,high
2025-05-06T19:35:10.342807,9.62,56.62,2.65,medium
2025-05-06T19:35:11.914132,8.57,56.81,2.91,medium
2025-05-06T19:35:12.348971,9.67,54.37,2.56,medium
2025-05-06T19:35:13.923285,9.37,59.4,2.76,medium
2025-05-06T19:35:14.352500,9.89,53.81,2.36,medium
2025-05-06T19:35:15.925820,9.63,57.05,2.24,medium
2025-05-06T19:35:16.354204,9.47,52.12,2.53,medium
2025-05-06T19:35:17.928873,10.09,57.76,2.27,medium
2025-05-06T19:35:18.358987,9.46,52.24,0.86,high
2025-05-06T19:35:19.930364,10.09,50.58,2.12,medium
2025-05-06T19:35:20.370425,9.45,55.34,0.81,high
2025-05-06T19:35:21.936146,10.16,53.51,1.42,high
2025-05-06T19:35:22.376067,9.67,60.43,0.84,high
2025-05-06T19:35:23.948180,9.93,52.44,1.77,high
2025-05-06T19:35:24.383404,9.72,59.8,1.11,high
2025-05-06T19:35:25.954649,9.9,52.18,1.75,high
2025-05-06T19:35:26.391871,10.24,58.67,1.05,high
2025-05-06T19:35:27.956105,9.97,56.2,1.93,high
2025-05-06T19:35:28.393244,9.79,56.44,1.15,high
2025-05-06T19:35:29.965451,9.83,54.29,1.43,high
2025-05-06T19:35:30.395936,9.11,56.8,1.22,high
2025-05-06T19:35:31.968374,10.01,55.82,1.26,high
2025-05-06T19:35:32.401557,8.98,52.3,1.22,high
2025-05-06T19:35:33.971114,10.18,58.98,1.35,high
2025-05-06T19:35:34.408973,8.93,50.6,1.19,high
2025-05-06T19:35:35.974042,9.31,54.18,1.19,high
2025-05-06T19:35:36.414532,8.7,53.87,1.13,high
2025-05-06T19:35:37.984512,9.28,55.23,1.52,high
2025-05-06T19:35:38.417598,9.36,58.39,0.99,high
2025-05-06T19:35:39.987136,9.32,56.64,1.4,high
2025-05-06T19:35:40.422208,10.01,57.62,1.05,high
2025-05-06T19:35:41.991375,9.87,55.36,2.53,medium
2025-05-06T19:35:41.993285,8.73,54.41,1.85,high
2025-05-06T19:35:42.431756,9.19,59.76,1.83,high
2025-05-06T19:35:44.001546,8.47,55.76,1.93,high
2025-05-06T19:35:44.433974,9.17,58.39,2.79,medium
2025-05-06T19:35:46.004077,9.48,56.57,2.63,medium
2025-05-06T19:35:46.437746,9.12,55.73,2.81,medium
2025-05-06T19:35:48.008943,9.91,51.72,2.23,medium
2025-05-06T19:35:48.446907,8.74,54.37,2.76,medium
2025-05-06T19:35:50.020360,9.83,51.96,2.25,medium
2025-05-06T19:35:50.450324,8.73,56.43,3.14,medium
2025-05-06T19:35:52.021874,10.39,50.37,2.88,medium
2025-05-06T19:35:52.459280,9.58,53.46,3.02,medium
2025-05-06T19:35:54.023570,10.4,48.17,3.36,medium
2025-05-06T19:35:54.461946,9.83,51.87,2.1,medium
2025-05-06T19:35:56.029188,10.2,52.05,2.73,medium
2025-05-06T19:35:56.469232,9.84,55.35,2.16,medium
2025-05-06T19:35:58.031736,10.02,56.91,3.19,medium
2025-05-06T19:35:58.470789,10.05,51.01,2.26,medium
2025-05-06T19:36:00.038135,9.95,57.62,3.2,medium
2025-05-06T19:36:00.476828,9.88,52.25,1.35,high
2025-05-06T19:36:02.046970,9.96,61.67,2.03,medium
2025-05-06T19:36:02.481471,9.95,52.81,1.49,high
2025-05-06T19:36:04.050154,10.05,58.04,1.24,high
2025-05-06T19:36:04.490979,10.09,57.24,1.38,high
2025-05-06T19:36:06.053925,9.73,58.06,1.21,high
2025-05-06T19:36:06.496303,10.33,57.75,1.24,high
2025-05-06T19:36:08.061412,9.76,56.16,0.74,high
2025-05-06T19:36:08.502067,9.79,59.32,1.13,high
2025-05-06T19:36:10.064189,9.95,53.72,0.74,high
2025-05-06T19:36:10.509417,10.25,55.99,0.87,high
2025-05-06T19:36:12.068415,9.85,53.0,0.79,high
2025-05-06T19:36:12.518106,9.95,58.49,0.82,high
2025-05-06T19:36:14.074233,9.73,52.41,0.78,high
2025-05-06T19:36:14.520954,9.95,57.54,0.98,high
2025-05-06T19:36:16.075962,10.16,50.69,0.84,high
2025-05-06T19:36:16.524307,9.6,55.52,0.9,high
2025-05-06T19:36:18.082731,10.11,50.78,1.05,high
2025-05-06T19:36:18.530280,10.02,57.95,1.07,high
2025-05-06T19:36:20.087087,10.02,51.16,1.02,high
2025-05-06T19:36:20.539773,9.86,55.1,1.19,high
2025-05-06T19:36:22.089759,10.19,54.24,1.0,high
2025-05-06T19:36:22.546137,9.68,53.32,1.17,high
2025-05-06T19:36:24.091939,10.06,60.24,1.17,high
2025-05-06T19:36:24.552903,9.77,49.44,1.21,high
2025-05-06T19:36:26.093406,9.22,56.99,0.98,high
2025-05-06T19:36:26.556510,10.07,50.07,1.32,high
2025-05-06T19:36:28.096851,9.29,57.15,0.84,high
2025-05-06T19:36:28.559123,10.09,48.32,1.32,high
2025-05-06T19:36:30.103299,9.45,58.04,0.92,high
2025-05-06T19:36:30.568495,9.9,52.14,1.29,high
2025-05-06T19:36:32.109960,9.18,52.87,0.89,high
2025-05-06T19:36:32.570747,10.08,51.62,1.38,high
2025-05-06T19:36:34.117357,8.88,47.83,0.88,high
2025-05-06T19:36:34.572895,9.83,53.53,1.28,high
2025-05-06T19:36:36.118657,9.48,54.26,1.03,high
2025-05-06T19:36:36.577766,9.61,49.47,1.25,high
2025-05-06T19:36:38.124609,9.68,54.5,1.16,high
2025-05-06T19:36:38.581249,9.59,51.11,1.22,high
2025-05-06T19:36:40.131539,9.42,53.34,0.92,high
2025-05-06T19:36:40.588255,9.96,47.31,1.89,high
2025-05-06T19:36:41.969222,8.77,58.78,1.93,high
2025-05-06T19:36:42.138315,9.06,55.04,0.95,high
2025-05-06T19:36:42.594195,10.0,49.47,1.63,high
2025-05-06T19:36:44.141320,9.22,56.81,1.41,high
2025-05-06T19:36:44.597394,10.14,53.47,2.74,medium
2025-05-06T19:36:46.143587,9.29,53.07,1.39,high
2025-05-06T19:36:46.600533,10.21,60.5,2.78,medium
2025-05-06T19:36:48.151459,8.85,51.88,1.39,high
2025-05-06T19:36:48.602479,10.26,58.45,2.73,medium
2025-05-06T19:36:50.154176,8.89,54.22,1.66,high
2025-05-06T19:36:50.609360,9.96,65.73,2.07,medium
2025-05-06T19:36:52.160089,9.57,56.1,1.68,high
2025-05-06T19:36:52.615804,10.07,61.23,2.11,medium
2025-05-06T19:36:54.166175,9.49,55.45,1.28,high
2025-05-06T19:36:54.627003,9.91,59.58,0.97,high
2025-05-06T19:36:56.170953,8.82,55.57,1.29,high
2025-05-06T19:36:56.634259,9.72,55.38,1.38,high
2025-05-06T19:36:58.173937,9.0,55.22,1.24,high
2025-05-06T19:36:58.636374,9.48,55.87,1.44,high
2025-05-06T19:37:00.182325,9.23,53.31,1.04,high
2025-05-06T19:37:00.639684,8.85,51.63,1.56,high
2025-05-06T19:37:02.191692,9.22,54.64,2.44,medium
2025-05-06T19:37:02.647168,8.67,54.42,1.66,high
2025-05-06T19:37:04.193487,9.52,52.16,2.71,medium
2025-05-06T19:37:04.652955,8.68,49.57,1.75,high
2025-05-06T19:37:06.195659,9.8,50.7,2.78,medium
2025-05-06T19:37:06.658501,8.67,51.99,1.35,high
2025-05-06T19:37:08.197633,10.05,52.21,2.79,medium
2025-05-06T19:37:08.669329,8.23,50.39,1.24,high
2025-05-06T19:37:10.203235,9.8,51.01,2.98,medium
2025-05-06T19:37:10.679587,8.8,49.49,1.14,high
2025-05-06T19:37:12.212003,9.35,46.0,2.18,medium
2025-05-06T19:37:12.682032,8.22,50.28,1.28,high
2025-05-06T19:37:14.216338,9.26,48.57,1.92,high
2025-05-06T19:37:14.685236,8.34,53.87,1.2,high
2025-05-06T19:37:16.224588,9.37,51.84,1.79,high
2025-05-06T19:37:16.698181,8.77,53.79,1.26,high
2025-05-06T19:37:18.233040,9.45,48.96,1.78,high
2025-05-06T19:37:18.705541,8.77,56.72,1.27,high
2025-05-06T19:37:20.239983,9.7,49.33,1.55,high
2025-05-06T19:37:20.718610,8.67,53.29,1.12,high
2025-05-06T19:37:22.249060,9.64,52.12,1.0,high
2025-05-06T19:37:22.727594,9.01,53.62,0.86,high
2025-05-06T19:37:24.253092,9.74,52.87,1.04,high
2025-05-06T19:37:24.735401,8.84,54.57,1.06,high
2025-05-06T19:37:26.256909,9.15,47.39,0.93,high
2025-05-06T19:37:26.743228,8.27,54.9,0.96,high
2025-05-06T19:37:28.260255,8.64,53.77,0.83,high
2025-05-06T19:37:28.754689,8.19,58.14,0.83,high
2025-05-06T19:37:30.262340,8.49,55.75,1.15,high
2025-05-06T19:37:30.762050,8.55,61.95,0.94,high
2025-05-06T19:37:32.273637,8.89,54.57,1.17,high
2025-05-06T19:37:32.766821,8.37,61.44,1.05,high
2025-05-06T19:37:34.278345,8.83,54.39,1.1,high
2025-05-06T19:37:34.769117,7.8,60.18,1.1,high
2025-05-06T19:37:36.284109,9.88,58.07,2.08,medium
2025-05-06T19:37:36.772000,7.97,56.62,1.34,high
2025-05-06T19:37:38.294697,10.17,55.43,1.97,medium
2025-05-06T19:37:38.776027,8.9,55.63,2.31,medium
2025-05-06T19:37:40.301050,10.17,54.15,2.5,medium
2025-05-06T19:37:40.780000,8.88,59.1,2.12,medium
2025-05-06T19:37:41.914375,10.28,55.86,2.66,medium
2025-05-06T19:37:42.308590,10.49,55.63,2.6,medium
2025-05-06T19:37:42.786169,9.33,56.63,2.51,medium
2025-05-06T19:37:44.316234,10.7,55.77,2.84,medium
2025-05-06T19:37:44.797470,10.25,56.55,2.41,medium
2025-05-06T19:37:46.323025,9.84,56.12,1.86,high
2025-05-06T19:37:46.799077,10.01,56.54,2.1,medium
2025-05-06T19:37:48.333940,9.42,58.04,2.02,high
2025-05-06T19:37:48.801128,9.43,55.16,1.29,high
2025-05-06T19:37:50.339530,9.64,56.77,1.95,high
2025-05-06T19:37:50.807664,8.86,51.2,1.48,high
2025-05-06T19:37:52.346835,9.63,58.11,1.89,high
2025-05-06T19:37:52.816103,9.01,53.05,1.24,high
2025-05-06T19:37:54.348870,9.3,55.75,1.77,high
2025-05-06T19:37:54.818546,8.59,53.69,1.05,high
2025-05-06T19:37:56.355705,9.57,56.99,1.92,high
2025-05-06T19:37:56.820369,9.09,57.73,1.25,high
2025-05-06T19:37:58.358134,9.77,50.13,1.92,high
2025-05-06T19:37:58.824934,9.47,57.63,1.18,high
2025-05-06T19:38:00.362651,9.4,51.03,2.03,medium
2025-05-06T19:38:00.828413,10.17,54.57,1.15,high
2025-05-06T19:38:02.378658,8.88,48.59,1.91,medium
2025-05-06T19:38:02.837202,9.93,56.75,2.49,medium
2025-05-06T19:38:04.380844,9.18,46.89,1.83,medium
2025-05-06T19:38:04.840085,9.85,57.86,2.95,medium
2025-05-06T19:38:06.388462,9.65,42.92,1.77,high
2025-05-06T19:38:06.843104,9.06,53.73,2.85,medium
2025-05-06T19:38:08.391679,10.11,45.66,1.76,high
2025-05-06T19:38:08.845470,9.31,56.38,2.89,medium
2025-05-06T19:38:10.395787,10.18,46.69,1.15,high
2025-05-06T19:38:10.848164,8.76,60.99,2.97,medium
2025-05-06T19:38:12.400567,9.93,47.46,1.17,high
2025-05-06T19:38:12.854458,8.86,60.84,1.63,high
2025-05-06T19:38:13.032171,9.29,46.73,2.29,medium
2025-05-06T19:38:13.717836,8.98,47.37,2.41,medium
2025-05-06T19:38:14.409593,9.95,48.78,1.02,high
2025-05-06T19:38:14.867643,8.89,58.24,1.27,high
2025-05-06T19:38:15.915622,9.09,46.96,2.35,medium
2025-05-06T19:38:16.412443,10.0,52.62,2.22,medium
2025-05-06T19:38:16.870072,9.52,61.19,1.18,high
2025-05-06T19:38:17.950574,9.37,51.97,0.91,high
2025-05-06T19:38:18.416193,9.96,52.63,2.27,medium
2025-05-06T19:38:18.871600,8.58,59.43,1.23,high
2025-05-06T19:38:19.938882,9.62,52.2,0.83,high
2025-05-06T19:38:20.419239,10.21,51.05,2.11,medium
2025-05-06T19:38:20.881697,8.71,62.68,0.99,high
2025-05-06T19:38:21.912533,9.31,50.01,1.62,high
2025-05-06T19:38:22.422154,10.75,47.25,2.16,medium
2025-05-06T19:38:22.883257,8.67,63.47,1.93,high
2025-05-06T19:38:23.931484,9.54,54.67,2.31,medium
2025-05-06T19:38:24.424645,10.28,50.4,2.34,medium
2025-05-06T19:38:24.888677,9.12,68.03,1.88,high
2025-05-06T19:38:25.916278,9.11,57.22,2.52,medium
2025-05-06T19:38:26.431046,10.42,47.71,1.21,high
2025-05-06T19:38:26.890203,9.26,68.39,1.87,high
2025-05-06T19:38:27.920469,9.44,50.23,2.53,medium
2025-05-06T19:38:28.444892,9.92,46.89,1.08,high
2025-05-06T19:38:28.898895,10.11,69.79,1.76,high
2025-05-06T19:38:29.914348,8.95,51.11,2.48,medium
2025-05-06T19:38:30.450333,9.08,50.91,1.32,high
2025-05-06T19:38:30.909137,10.43,65.3,2.27,medium
2025-05-06T19:38:31.916245,9.38,57.54,1.74,high
2025-05-06T19:38:32.454514,9.16,56.81,1.29,high
2025-05-06T19:38:32.916143,10.14,60.81,1.31,medium
2025-05-06T19:38:33.923336,9.36,56.38,1.04,high
2025-05-06T19:38:34.462886,9.75,58.27,1.17,high
2025-05-06T19:38:34.919922,9.5,58.9,1.31,medium
2025-05-06T19:38:35.925863,10.19,54.06,0.97,high
2025-05-06T19:38:36.466261,9.64,58.08,1.23,high
2025-05-06T19:38:36.930167,9.23,56.92,1.49,high
2025-05-06T19:38:37.929049,10.35,58.61,1.13,high
2025-05-06T19:38:38.469800,10.1,61.92,1.37,high
2025-05-06T19:38:38.944840,8.84,53.53,1.85,high
2025-05-06T19:38:39.919568,10.43,59.16,1.19,high
2025-05-06T19:38:40.472152,10.91,60.88,1.15,high
2025-05-06T19:38:40.950611,8.48,53.09,1.77,high
2025-05-06T19:38:41.958222,9.99,54.93,1.39,high
2025-05-06T19:38:42.476506,10.84,61.0,1.04,high
2025-05-06T19:38:42.966334,9.04,53.27,1.75,high
2025-05-06T19:38:43.966999,10.19,51.67,2.46,medium
2025-05-06T19:38:44.478191,10.53,57.67,1.99,high
2025-05-06T19:38:44.970454,8.84,56.46,1.67,high
2025-05-06T19:38:45.913426,9.89,51.92,2.4,medium
2025-05-06T19:38:46.484491,10.09,63.28,1.96,high
2025-05-06T19:38:46.975979,8.41,55.66,1.51,high
2025-05-06T19:38:47.914522,9.46,50.15,2.16,medium
2025-05-06T19:38:48.486756,9.82,60.3,1.89,high
2025-05-06T19:38:48.981788,8.0,53.86,1.33,high
2025-05-06T19:38:49.927859,9.57,51.26,2.14,medium
2025-05-06T19:38:50.495822,9.81,61.35,1.86,high
2025-05-06T19:38:50.987964,8.39,52.59,1.07,high
2025-05-06T19:38:51.915402,9.76,55.54,2.13,medium
2025-05-06T19:38:52.497768,9.94,59.38,1.96,high
2025-05-06T19:38:52.992815,8.34,55.59,0.99,high
2025-05-06T19:38:53.928896,9.52,58.23,0.95,high
2025-05-06T19:38:54.499123,10.09,60.28,1.04,high
2025-05-06T19:38:55.003348,9.05,48.95,0.97,high
2025-05-06T19:38:55.912204,9.76,58.22,0.97,high
